id,lat,lon,rating,country,wait,name,comment,datetime,reviewed,banned,ip,dest_lat,dest_lon,signal,datetime_ride,gender,age,driver_country,driver_gender,vehicle
59498244672378800547,51.6327016,7.8763467,,D,,Prino,,2014-12-01 8:18:00.000000,1,0,,51.1587526,7.2282591,ask,2014-12-01 8:18:00.000000,male,54,D,male,car
76170629394961640210,51.1587298,7.2282327,,D,16.0,Prino,,2014-12-01 9:10:00.000000,1,0,,50.9289753,6.7746243,ask,2014-12-01 9:10:00.000000,male,54,D,male,car
26596449319558305686,50.9290427,6.7755291,,D,7.0,Prino,,2014-12-01 10:03:00.000000,1,0,,3.1066596,51.1876397,ask,2014-12-01 10:03:00.000000,male,54,RO,mixed,car
23600697726777403020,51.1877605,3.1068135,,B,18.0,Prino,,2014-12-01 13:15:00.000000,1,0,,51.2169937,2.9240979,ask,2014-12-01 13:15:00.000000,male,54,B,female,car
98452126429868432700,54.6574756,25.1439151,,LT,,Prino,,2015-01-04 8:30:00.000000,1,0,,54.9274512,24.0502193,thumb,2015-01-04 8:30:00.000000,male,55,KGZ,male,car
34693819712893166661,54.9281946,24.0393128,,LT,20.0,Prino,,2015-01-04 9:35:00.000000,1,0,,54.9374139,23.9007137,thumb,2015-01-04 9:35:00.000000,male,55,LT,male,car
23834898910809630489,54.9354915,23.8705096,,LT,14.0,Prino,,2015-01-04 10:26:00.000000,1,0,,54.7709345,23.7657082,ask,2015-01-04 10:26:00.000000,male,55,S,male,car
17561289189894446008,54.7709345,23.7657082,,LT,98.0,Prino,,2015-01-04 12:20:00.000000,1,0,,54.5757982,23.3010853,ask,2015-01-04 12:20:00.000000,male,55,LT,male,car
14070249165247699527,54.5757982,23.3010853,,LT,24.0,Prino,,2015-01-04 13:11:00.000000,1,0,,52.2201397,11.0583537,thumb,2015-01-04 13:11:00.000000,male,55,LT,male,car
83533333585058433027,52.219665,11.0581647,,D,,Prino,,2015-01-05 6:52:00.000000,1,0,,52.3883196,9.9970101,ask,2015-01-05 6:52:00.000000,male,55,D,male,car
94889821702623489031,52.3883196,9.9970101,,D,59.0,Prino,,2015-01-05 8:25:00.000000,1,0,,52.2554439,6.4378951,ask,2015-01-05 8:25:00.000000,male,55,AM,male,car
24656684667252985235,52.2554439,6.4378951,,NL,15.0,Prino,,2015-01-05 11:27:00.000000,1,0,,52.2093151,6.0946019,ask,2015-01-05 11:27:00.000000,male,55,NL,male,car
15453171493383952247,52.2092883,6.0945238,,NL,38.0,Prino,,2015-01-05 12:18:00.000000,1,0,,52.1847507,5.6723694,ask,2015-01-05 12:18:00.000000,male,55,NL,male,car
46544858033877470826,52.1847507,5.6723694,,NL,36.0,Prino,,2015-01-05 13:10:00.000000,1,0,,51.0718835,3.921827,ask,2015-01-05 13:10:00.000000,male,55,B,male,car
95854237248619580424,51.0719983,3.9222449,,B,54.0,Prino,,2015-01-05 15:50:00.000000,1,0,,51.03475,3.6396366,ask,2015-01-05 15:50:00.000000,male,55,B,female,car
39297820338906589182,51.03475,3.6396366,,B,16.0,Prino,,2015-01-05 16:18:00.000000,1,0,,51.1330884,2.747633,ask,2015-01-05 16:18:00.000000,male,55,B,male,car
58247225296353144980,51.21462,2.926215,,B,,Prino,,2015-01-07 10:00:00.000000,1,0,,51.034107,3.636949,thumb,2015-01-07 10:00:00.000000,male,55,B,male,car
58692987410695006416,51.0341796,3.6380252,,B,47.0,Prino,,2015-01-07 11:11:00.000000,1,0,,51.070004,3.9197791,ask,2015-01-07 11:11:00.000000,male,55,B,female,car
80121211553080030067,51.069596,3.9196129,,B,14.0,Prino,,2015-01-07 11:37:00.000000,1,0,,51.1832283,4.288033,ask,2015-01-07 11:37:00.000000,male,55,B,male,car
21904709100745455300,51.1832283,4.288033,,B,3.0,Prino,,2015-01-07 11:54:00.000000,1,0,,52.0790917,5.1435821,ask,2015-01-07 11:54:00.000000,male,55,B,male,car
22045783319115686241,52.079816,5.143538,,NL,43.0,Prino,,2015-01-07 13:51:00.000000,1,0,,52.161905,5.421633,thumb,2015-01-07 13:51:00.000000,male,55,NL,female,car
47518946370763246580,52.079816,5.143538,,NL,48.0,Prino,,2015-01-07 14:51:00.000000,1,0,,52.161905,5.421633,thumb,2015-01-07 14:51:00.000000,male,55,NL,male,car
96488340812088625478,52.079816,5.143538,,NL,8.0,Prino,,2015-01-07 15:05:00.000000,1,0,,52.161905,5.421633,ask,2015-01-07 15:05:00.000000,male,55,NL,female,car
85686997974195810661,52.280694,6.85033,,NL,56.0,Prino,,2015-01-07 16:57:00.000000,1,0,,52.260626,7.847629,ask,2015-01-07 16:57:00.000000,male,55,NL,male,car
30811567833843691182,52.2606215,7.8472541,,D,25.0,Prino,,2015-01-07 17:56:00.000000,1,0,,52.4217201,9.5639765,ask,2015-01-07 17:56:00.000000,male,55,D,,bus
10018500201899848977,52.4215734,9.5642667,,D,66.0,Prino,,2015-01-07 20:55:00.000000,1,0,,52.3026484,13.0138006,ask,2015-01-07 20:55:00.000000,male,55,D,,van
30819793928864061865,52.3029341,13.0137511,,D,,Prino,,2015-01-08 9:41:00.000000,1,0,,52.3241286,14.6528693,ask,2015-01-08 9:41:00.000000,male,55,PL,male,truck
26854888344128646459,52.324114,14.651751,,PL,190.0,Prino,,2015-01-08 14:15:00.000000,1,0,,52.228644,21.004513,ask,2015-01-08 14:15:00.000000,male,55,PL,male,car
13335505942785559597,51.214617,2.926223,,B,,Prino,,2015-02-04 7:37:00.000000,1,0,,51.185452,3.107327,thumb,2015-02-04 7:37:00.000000,male,55,B,female,car
77856901567082860298,51.1852835,3.1061637,,B,27.0,Prino,,2015-02-04 8:11:00.000000,1,0,,51.0335694,3.6373785,ask,2015-02-04 8:11:00.000000,male,55,B,male,car
82005776553705616561,51.0335694,3.6373785,,B,0.0,Prino,,2015-02-04 8:33:00.000000,1,0,,50.706187,5.2500862,ask,2015-02-04 8:33:00.000000,male,55,B,male,car
67335660423751647160,50.706187,5.2500862,,B,120.0,Prino,,2015-02-04 12:21:00.000000,1,0,,50.816852,6.2145594,ask,2015-02-04 12:21:00.000000,male,55,PK,male,car
66868941829091516668,50.816852,6.2145594,,D,22.0,Prino,,2015-02-04 13:38:00.000000,1,0,,48.1246774,11.7583912,ask,2015-02-04 13:38:00.000000,male,55,D,male,car
64492502836797663990,48.1246774,11.7583912,,D,41.0,Prino,,2015-02-04 20:17:00.000000,1,0,,46.1410572,11.0859257,ask,2015-02-04 20:17:00.000000,male,55,PL,,van
10916339124574015577,46.1413273,11.0873032,,I,27.0,Prino,,2015-02-05 1:05:00.000000,1,0,,46.3866453,11.29406,ask,2015-02-05 1:05:00.000000,male,55,I,male,car
23044725677471350318,46.3866453,11.29406,,I,,Prino,,2015-02-05 7:05:00.000000,1,0,,48.1229914,11.7592818,ask,2015-02-05 7:05:00.000000,male,55,I,male,car
70277491051957893881,48.1229914,11.7592818,,D,28.0,Prino,,2015-02-05 10:11:00.000000,1,0,,51.2221154,7.6698201,ask,2015-02-05 10:11:00.000000,male,55,AL,male,car
15849529600078972961,51.2221086,7.6696066,,D,36.0,Prino,,2015-02-05 15:17:00.000000,1,0,,51.4673884,7.5945653,ask,2015-02-05 15:17:00.000000,male,55,D,male,car
39777734793231600493,51.4686351,7.5958243,,D,37.0,Prino,,2015-02-05 16:49:00.000000,1,0,,51.1587408,7.2282455,ask,2015-02-05 16:49:00.000000,male,55,D,female,car
20119919847510336141,51.1587863,7.2282943,,D,149.0,Prino,,2015-02-05 19:41:00.000000,1,0,,50.8180118,6.21577,ask,2015-02-05 19:41:00.000000,male,55,D,male,car
66014447184137462628,50.8180118,6.21577,,D,78.0,Prino,,2015-02-05 21:40:00.000000,1,0,,51.1877245,3.1068596,ask,2015-02-05 21:40:00.000000,male,55,PL,,van
80446255532863525126,51.1877245,3.1068596,,B,,Prino,,2015-02-06 6:40:00.000000,1,0,,51.2147588,2.9263348,ask,2015-02-06 6:40:00.000000,male,55,B,male,car
36024956616016878327,51.2146195,2.9263155,,B,,Prino,,2015-02-25 7:11:00.000000,1,0,,51.033543,3.6378786,thumb,2015-02-25 7:11:00.000000,male,55,B,male,car
12878378154476774561,51.033543,3.6378786,,B,20.0,Prino,,2015-02-25 8:16:00.000000,1,0,,50.8467191,4.359969,ask,2015-02-25 8:16:00.000000,male,55,B,male,car
69364712724385147108,50.8522522,4.6585198,,B,11.0,Prino,,2015-02-25 11:12:00.000000,1,0,,50.7056085,5.2502708,ask,2015-02-25 11:12:00.000000,male,55,B,male,car
48613858566708918984,50.7056085,5.2502708,,B,93.0,Prino,,2015-02-25 13:07:00.000000,1,0,,50.9285944,6.7755918,ask,2015-02-25 13:07:00.000000,male,55,GB,,van
62193972020254116489,50.9285944,6.7755918,,D,181.0,Prino,,2015-02-25 17:30:00.000000,1,0,,52.3016866,13.0186359,ask,2015-02-25 17:30:00.000000,male,55,PL,male,car
36330410330923637511,52.3021263,13.0200844,,D,,Prino,,2015-02-26 10:56:00.000000,1,0,,51.1878234,3.106733,ask,2015-02-26 10:56:00.000000,male,55,PL,male,car
61324925651759700363,51.188014,3.1066,,B,25.0,Prino,,2015-02-26 19:49:00.000000,1,0,,51.21766,2.924681,ask,2015-02-26 19:49:00.000000,male,55,B,male,car
67491811519533488190,51.21462,2.926215,,B,,Prino,,2015-03-16 7:12:00.000000,1,0,,51.034107,3.636949,thumb,2015-03-16 7:12:00.000000,male,55,B,,van
31893506337497773727,51.0336335,3.6376847,,B,15.0,Prino,,2015-03-16 7:56:00.000000,1,0,,51.5476928,8.1329591,ask,2015-03-16 7:56:00.000000,male,55,B,male,car
32198387707603892871,51.5476928,8.1329594,,D,20.0,Prino,,2015-03-16 12:05:00.000000,1,0,,51.0076102,10.2540082,ask,2015-03-16 12:05:00.000000,male,55,NL,male,car
74967746128646498024,51.0079542,10.2534034,,D,36.0,Prino,,2015-03-16 14:42:00.000000,1,0,,50.9484325,11.1936399,ask,2015-03-16 14:42:00.000000,male,55,RUS,male,car
74949807814524486289,50.9484045,11.193361,,D,29.0,Prino,,2015-03-16 15:45:00.000000,1,0,,52.3026578,13.013694,ask,2015-03-16 15:45:00.000000,male,55,D,male,car
35396839134288420061,52.3017252,13.0211982,,D,51.0,Prino,,2015-03-16 19:17:00.000000,1,0,,51.6324061,7.8765226,ask,2015-03-16 19:17:00.000000,male,55,D,mixed,car
34935730649284522656,51.6324473,7.8766361,,D,,Prino,,2015-03-17 9:08:00.000000,1,0,,51.1587551,7.2282618,ask,2015-03-17 9:08:00.000000,male,55,D,female,car
88794432980778934699,51.1587298,7.2282327,,D,43.0,Prino,,2015-03-17 10:45:00.000000,1,0,,50.9289753,6.7746243,ask,2015-03-17 10:45:00.000000,male,55,RL,male,car
67504027986715513485,50.928985,6.774884,,D,96.0,Prino,,2015-03-17 12:50:00.000000,1,0,,50.8179769,6.2157013,ask,2015-03-17 12:50:00.000000,male,55,ET,male,car
48772893826922177698,50.8180394,6.2158245,,D,38.0,Prino,,2015-03-17 13:52:00.000000,1,0,,50.9515661,4.7927294,ask,2015-03-17 13:52:00.000000,male,55,B,male,car
21312225985952418791,50.9515966,4.7928586,,B,4.0,Prino,,2015-03-17 15:25:00.000000,1,0,,50.8151209,4.2668912,ask,2015-03-17 15:25:00.000000,male,55,BR,male,car
59106423981475153420,50.8175298,4.4052535,,B,16.0,Prino,,2015-03-17 17:07:00.000000,1,0,,50.7178577,4.5833482,thumb,2015-03-17 17:07:00.000000,male,55,B,,van
64299592784264095969,50.7183499,4.5833893,,B,26.0,Prino,,2015-03-17 17:44:00.000000,1,0,,50.6429623,4.7290721,ask,2015-03-17 17:44:00.000000,male,55,B,male,car
72058308591949963880,50.6429623,4.7290721,,B,20.0,Prino,,2015-03-17 18:20:00.000000,1,0,,50.5998676,4.79008,thumb,2015-03-17 18:20:00.000000,male,55,B,male,car
64947413137373971800,50.5998676,4.79008,,B,88.0,Prino,,2015-03-17 19:51:00.000000,1,0,,49.5543933,5.8784412,ask,2015-03-17 19:51:00.000000,male,55,L,male,car
31881590337706469958,49.6370994,5.9711209,,L,,Prino,,2015-03-18 9:20:00.000000,1,0,,50.7190308,4.5835687,ask,2015-03-18 9:20:00.000000,male,55,D,,van
49838542307740757730,50.7190308,4.5835687,,B,19.0,Prino,,2015-03-18 11:09:00.000000,1,0,,50.8554836,4.3577836,ask,2015-03-18 11:09:00.000000,male,55,B,male,car
96392262858796095348,50.871221,4.287006,,B,25.0,Prino,,2015-03-18 12:47:00.000000,1,0,,50.969962,3.845342,thumb,2015-03-18 12:47:00.000000,male,55,B,male,car
81924246793330063020,50.969962,3.845342,,B,44.0,Prino,,2015-03-18 13:49:00.000000,1,0,,51.187315,3.107073,ask,2015-03-18 13:49:00.000000,male,55,B,male,car
84145092794523033598,51.1872575,3.1061401,,B,24.0,Prino,,2015-03-18 15:00:00.000000,1,0,,51.2210984,2.939343,ask,2015-03-18 15:00:00.000000,male,55,B,male,car
36322490801844776322,51.2146184,2.9262737,,B,,Prino,,2015-03-23 7:08:00.000000,1,0,,51.0377624,3.6211842,thumb,2015-03-23 7:08:00.000000,male,55,B,female,car
55779671520094475906,51.0378375,3.6237918,,B,6.0,Prino,,2015-03-23 7:38:00.000000,1,0,,50.9723866,3.8295957,thumb,2015-03-23 7:38:00.000000,male,55,B,female,car
20482884012746097506,50.9700019,3.8404985,,B,6.0,Prino,,2015-03-23 8:10:00.000000,1,0,,50.8797437,4.252722,ask,2015-03-23 8:10:00.000000,male,55,B,male,car
97029058102092562908,50.8797437,4.252722,,B,8.0,Prino,,2015-03-23 8:57:00.000000,1,0,,50.0963273,8.3517408,ask,2015-03-23 8:57:00.000000,male,55,BR,male,car
98230051126575030495,50.0959482,8.3513369,,D,74.0,Prino,,2015-03-23 13:55:00.000000,1,0,,49.582566,10.9267614,ask,2015-03-23 13:55:00.000000,male,55,B,male,car
70005891176525316304,49.582566,10.9267614,,D,31.0,Prino,,2015-03-23 16:27:00.000000,1,0,,48.1247136,11.7583944,ask,2015-03-23 16:27:00.000000,male,55,D,male,car
47547614760444069127,48.122725,11.759964,,D,,Prino,,2015-03-24 6:33:00.000000,1,0,,48.3355152,11.6108517,ask,2015-03-24 6:33:00.000000,male,55,PL,,van
18822740288110739448,48.3355215,11.6106548,,D,11.0,Prino,,2015-03-24 6:59:00.000000,1,0,,49.3561075,11.2043076,ask,2015-03-24 6:59:00.000000,male,55,D,male,car
75599037552433014844,49.3560541,11.2043162,,D,77.0,Prino,,2015-03-24 9:12:00.000000,1,0,,50.8710317,11.8500261,ask,2015-03-24 9:12:00.000000,male,55,D,male,car
28235130277152921776,50.8706599,11.850164,,D,111.0,Prino,,2015-03-24 12:35:00.000000,1,0,,51.1031668,11.9573126,ask,2015-03-24 12:35:00.000000,male,55,D,female,car
60095018992300900064,51.1032274,11.9563133,,D,36.0,Prino,,2015-03-24 13:26:00.000000,1,0,,52.3029356,13.0137375,ask,2015-03-24 13:26:00.000000,male,55,D,male,car
57939288701876761957,52.3021446,13.0200073,,D,28.0,Prino,,2015-03-24 15:15:00.000000,1,0,,51.6080789,12.1844052,ask,2015-03-24 15:15:00.000000,male,55,D,male,car
33437734299387775975,51.6080789,12.1844052,,D,29.0,Prino,,2015-03-24 16:26:00.000000,1,0,,49.3604363,11.2021927,ask,2015-03-24 16:26:00.000000,male,55,D,male,car
66016490176416453985,49.3560535,11.2043163,,D,21.0,Prino,,2015-03-24 19:10:00.000000,1,0,,49.7546576,9.9614714,ask,2015-03-24 19:10:00.000000,male,55,D,male,car
86086991737395283042,49.7546576,9.9614714,,D,9.0,Prino,,2015-03-24 20:19:00.000000,1,0,,50.0555979,8.9105167,ask,2015-03-24 20:19:00.000000,male,55,D,male,car
80960753675985106377,50.0552701,8.9101358,,D,14.0,Prino,,2015-03-25 4:16:00.000000,1,0,,50.0958119,8.3533777,ask,2015-03-25 4:16:00.000000,male,55,D,male,car
53312263554197325229,50.0958119,8.3533777,,D,,Prino,,2015-03-25 6:15:00.000000,1,0,,50.8180404,6.2158264,ask,2015-03-25 6:15:00.000000,male,55,MA,male,car
44453883487099916006,50.8180443,6.2158341,,D,36.0,Prino,,2015-03-25 8:54:00.000000,1,0,,50.9263945,4.4261451,ask,2015-03-25 8:54:00.000000,male,55,AL,male,car
37987691403248721375,50.8709144,4.2939007,,B,0.0,Prino,,2015-03-25 11:59:00.000000,1,0,,51.2150317,2.9296031,ask,2015-03-25 11:59:00.000000,male,55,B,male,car
33817316032343258329,54.9355474,23.8706071,,LT,107.0,Prino,,2015-04-16 10:45:00.000000,1,0,,54.583548,23.3698723,ask,2015-04-16 10:45:00.000000,male,55,LT,male,car
29378814254707066259,54.5832422,23.3443519,,LT,52.0,Prino,,2015-04-16 12:14:00.000000,1,0,,54.3591925,23.1826583,thumb,2015-04-16 12:14:00.000000,male,55,LT,male,car
82050575265627985017,54.3591987,23.1826626,,LT,56.0,Prino,,2015-04-16 13:30:00.000000,1,0,,52.3080176,21.0820174,ask,2015-04-16 13:30:00.000000,male,55,LT,male,car
57799871632213398288,52.3080183,21.0819968,,PL,48.0,Prino,,2015-04-16 17:42:00.000000,1,0,,52.179851,18.1248641,ask,2015-04-16 17:42:00.000000,male,55,PL,male,car
99204770333483005022,52.179705,18.124954,,PL,106.0,Prino,,2015-04-16 22:08:00.000000,1,0,,50.855339,4.396912,ask,2015-04-16 22:08:00.000000,male,55,PL,male,car
93816784448626313900,50.871221,4.287006,,B,42.0,Prino,,2015-04-17 11:30:00.000000,1,0,,50.969962,3.845342,thumb,2015-04-17 11:30:00.000000,male,55,B,mixed,car
97542057483188521946,50.9707664,3.8427463,,B,51.0,Prino,,2015-04-17 12:37:00.000000,1,0,,51.0349412,3.639565,ask,2015-04-17 12:37:00.000000,male,55,B,male,car
67935032635312529050,51.0349032,3.6391356,,B,48.0,Prino,,2015-04-17 13:34:00.000000,1,0,,51.1323745,2.6725482,ask,2015-04-17 13:34:00.000000,male,55,B,male,car
35304927707396627349,51.214617,2.926223,,B,,Prino,,2015-04-18 11:12:00.000000,1,0,,51.185452,3.107327,thumb,2015-04-18 11:12:00.000000,male,55,B,male,car
37720036848242813363,51.1849574,3.1076066,,B,3.0,Prino,,2015-04-18 11:22:00.000000,1,0,,51.183349,4.288199,ask,2015-04-18 11:22:00.000000,male,55,GB,male,car
75294799527604714632,51.1852,4.2906,,B,185.0,Prino,,2015-04-18 15:34:00.000000,1,0,,51.0716,3.92144,ask,2015-04-18 15:34:00.000000,male,55,B,male,car
86050530059291866903,51.071477,3.9216519,,B,130.0,Prino,,2015-04-18 17:56:00.000000,1,0,,51.1877616,3.106861,ask,2015-04-18 17:56:00.000000,male,55,B,male,car
66830820474133540329,51.187597,3.106944,,B,13.0,Prino,,2015-04-18 18:41:00.000000,1,0,,51.2148892,2.9297649,ask,2015-04-18 18:41:00.000000,male,55,B,male,car
77880325509779710515,51.214617,2.926223,,B,,Prino,,2015-04-30 12:18:00.000000,1,0,,51.185452,3.107327,thumb,2015-04-30 12:18:00.000000,male,55,B,male,car
43536357278605283614,51.1852835,3.1061637,,B,23.0,Prino,,2015-04-30 12:47:00.000000,1,0,,51.0335694,3.6373785,ask,2015-04-30 12:47:00.000000,male,55,B,,bus
39446188895400828071,51.0335694,3.6373785,,B,53.0,Prino,,2015-04-30 14:04:00.000000,1,0,,51.9218356,5.6017238,ask,2015-04-30 14:04:00.000000,male,55,NL,mixed,car
61652633336519145373,51.9218356,5.6017238,,NL,63.0,Prino,,2015-04-30 17:19:00.000000,1,0,,52.2527332,6.4303496,ask,2015-04-30 17:19:00.000000,male,55,NL,male,car
36230666542880969814,52.2524932,6.430499,,NL,23.0,Prino,,2015-04-30 18:49:00.000000,1,0,,52.281012,6.8509406,ask,2015-04-30 18:49:00.000000,male,55,NL,male,car
73996880499277199111,6.850969,52.280955,,NL,5.0,Prino,,2015-04-30 19:10:00.000000,1,0,,52.1963216,8.3845814,ask,2015-04-30 19:10:00.000000,male,55,NL,mixed,car
70632005259317441706,52.196156,8.3843781,,D,16.0,Prino,,2015-04-30 20:13:00.000000,1,0,,52.3363604,14.5924691,ask,2015-04-30 20:13:00.000000,male,55,PL,male,car
85368608140798935003,52.3241267,14.6528841,,PL,68.0,Prino,,2015-05-01 3:55:00.000000,1,0,,52.1545639,20.6846285,ask,2015-05-01 3:55:00.000000,male,55,NL,male,car
87643675493149932436,52.1545934,20.6847926,,PL,101.0,Prino,,2015-05-01 9:59:00.000000,1,0,,53.1359047,22.7502584,ask,2015-05-01 9:59:00.000000,male,55,RUS,male,car
46740094288467873461,53.1359047,22.7502584,,PL,45.0,Prino,,2015-05-01 13:02:00.000000,1,0,,53.1586923,23.1514315,ask,2015-05-01 13:02:00.000000,male,55,PL,male,car
33907933394691473242,53.1631494,23.1516266,,PL,12.0,Prino,,2015-05-01 13:31:00.000000,1,0,,53.198587,23.1567864,thumb,2015-05-01 13:31:00.000000,male,55,PL,,van
79636085480812076919,53.198587,23.1567864,,PL,6.0,Prino,,2015-05-01 13:40:00.000000,1,0,,54.1778551,22.997327,thumb,2015-05-01 13:40:00.000000,male,55,PL,male,car
65383119214987405808,54.1787364,22.9981232,,PL,9.0,Prino,,2015-05-01 15:29:00.000000,1,0,,54.7790303,25.0845798,thumb,2015-05-01 15:29:00.000000,male,55,SLO,,bus
12690756958354827789,51.21462,2.926215,,B,,Prino,,2015-05-18 7:11:00.000000,1,0,,51.034107,3.636949,thumb,2015-05-18 7:11:00.000000,male,55,B,male,car
51215260247823171628,51.0336566,3.6370835,,B,7.0,Prino,,2015-05-18 7:44:00.000000,1,0,,50.8800717,4.2530656,ask,2015-05-18 7:44:00.000000,male,55,B,male,car
94825213990364757139,50.8798827,4.2524277,,B,19.0,Prino,,2015-05-18 8:42:00.000000,1,0,,50.8522305,4.6586061,ask,2015-05-18 8:42:00.000000,male,55,B,male,car
11626026233602564927,50.8522522,4.6585198,,B,8.0,Prino,,2015-05-18 9:29:00.000000,1,0,,50.7056085,5.2502708,ask,2015-05-18 9:29:00.000000,male,55,B,male,car
70558885938106339920,50.7060331,5.2499156,,B,95.0,Prino,,2015-05-18 11:29:00.000000,1,0,,50.6544681,5.7094474,ask,2015-05-18 11:29:00.000000,male,55,RUS,male,car
64213553557470740835,50.6545258,5.7093684,,B,19.0,Prino,,2015-05-18 12:07:00.000000,1,0,,50.9285909,6.7755553,ask,2015-05-18 12:07:00.000000,male,55,D,male,car
18672445085821245869,50.9285922,6.7755691,,D,87.0,Prino,,2015-05-18 14:12:00.000000,1,0,,51.4674276,7.5946408,ask,2015-05-18 14:12:00.000000,male,55,D,male,car
61987756605963604414,51.4673986,7.5945849,,D,35.0,Prino,,2015-05-18 15:36:00.000000,1,0,,51.8655929,8.3708098,ask,2015-05-18 15:36:00.000000,male,55,D,,camper
9994092564412499136,51.8655929,8.3708098,,D,21.0,Prino,,2015-05-18 16:39:00.000000,1,0,,52.3026481,13.0138155,ask,2015-05-18 16:39:00.000000,male,55,D,male,car
78760558483166550879,52.3021409,13.0200226,,D,9.0,Prino,,2015-05-18 19:50:00.000000,1,0,,51.1083758,11.9548262,ask,2015-05-18 19:50:00.000000,male,55,PL,male,car
90020588826538996592,51.1083758,11.9548262,,D,21.0,Prino,,2015-05-18 21:20:00.000000,1,0,,48.1244019,11.7583665,ask,2015-05-18 21:20:00.000000,male,55,I,male,car
20078312176869549883,48.1229971,11.7592823,,D,,Prino,,2015-05-19 9:47:00.000000,1,0,,52.3026552,13.0137191,ask,2015-05-19 9:47:00.000000,male,55,D,male,car
85481956601330182447,52.3033595,13.0167955,,D,64.0,Prino,,2015-05-19 15:38:00.000000,1,0,,51.1082626,11.9554011,ask,2015-05-19 15:38:00.000000,male,55,D,male,car
80440942417766991549,51.1085455,11.9542299,,D,43.0,Prino,,2015-05-19 17:25:00.000000,1,0,,49.3573432,11.2015357,ask,2015-05-19 17:25:00.000000,male,55,D,male,car
34058110750911954649,49.3559699,11.2043297,,D,21.0,Prino,,2015-05-19 19:45:00.000000,1,0,,52.3026484,13.0138038,ask,2015-05-19 19:45:00.000000,male,55,D,male,car
45084454249669313415,52.3021438,13.0200105,,D,,Prino,,2015-05-20 7:24:00.000000,1,0,,52.1845685,11.4544113,ask,2015-05-20 7:24:00.000000,male,55,D,male,car
40064945940993636181,52.1845685,11.4544113,,D,5.0,Prino,,2015-05-20 8:08:00.000000,1,0,,52.2236244,9.2231363,ask,2015-05-20 8:08:00.000000,male,55,D,male,car
24704720766169774291,52.2235605,9.2236817,,D,14.0,Prino,,2015-05-20 10:08:00.000000,1,0,,51.468641,7.5958871,ask,2015-05-20 10:08:00.000000,male,55,NL,female,car
34676212510402885028,51.4686351,7.5958243,,D,63.0,Prino,,2015-05-20 12:22:00.000000,1,0,,51.1587408,7.2282455,ask,2015-05-20 12:22:00.000000,male,55,D,male,car
97129510278542594616,51.1587298,7.2282327,,D,25.0,Prino,,2015-05-20 13:09:00.000000,1,0,,50.9289753,6.7746243,ask,2015-05-20 13:09:00.000000,male,55,D,male,car
13602685490815834760,50.92897,6.774493,,D,2.0,Prino,,2015-05-20 13:38:00.000000,1,0,,51.0716,3.92147,ask,2015-05-20 13:38:00.000000,male,55,B,male,car
56228836256520715967,51.0716,3.921875,,B,22.0,Prino,,2015-05-20 17:02:00.000000,1,0,,51.22316,2.942,ask,2015-05-20 17:02:00.000000,male,55,B,,van
97128682881910290317,51.21462,2.926215,,B,,Prino,,2015-05-26 6:58:00.000000,1,0,,51.034107,3.636949,thumb,2015-05-26 6:58:00.000000,male,55,B,male,car
63667447738430854178,51.0336566,3.6370835,,B,124.0,Prino,,2015-05-26 9:29:00.000000,1,0,,50.8800717,4.2530656,ask,2015-05-26 9:29:00.000000,male,55,GB,male,car
50528271645299516570,50.8804325,4.2518526,,B,33.0,Prino,,2015-05-26 10:40:00.000000,1,0,,50.9286001,6.7756532,ask,2015-05-26 10:40:00.000000,male,55,GB,male,car
52134521908277404555,50.9285949,6.7755979,,D,25.0,Prino,,2015-05-26 13:45:00.000000,1,0,,49.3580142,11.2016277,ask,2015-05-26 13:45:00.000000,male,55,B,male,car
50243977793101769400,49.355966,11.2043303,,D,147.0,Prino,,2015-05-26 20:02:00.000000,1,0,,49.7476283,11.5130604,ask,2015-05-26 20:02:00.000000,male,55,D,male,car
54177096620060779817,49.747853,11.512988,,D,,Prino,,2015-05-27 6:05:00.000000,1,0,,52.130951,12.752296,ask,2015-05-27 6:05:00.000000,male,55,D,male,car
43053299323995292866,52.1311458,12.7510791,,D,70.0,Prino,,2015-05-27 8:59:00.000000,1,0,,52.3021307,13.0200661,ask,2015-05-27 8:59:00.000000,male,55,D,male,car
84778507056604018285,52.3017252,13.0211982,,D,42.0,Prino,,2015-05-27 13:04:00.000000,1,0,,51.6324061,7.8765226,ask,2015-05-27 13:04:00.000000,male,55,PL,female,car
70528333852840592084,51.6327273,7.8763926,,D,48.0,Prino,,2015-05-27 17:37:00.000000,1,0,,50.8262235,6.1774959,ask,2015-05-27 17:37:00.000000,male,55,D,male,car
41038831720052295163,50.8181288,6.2160009,,D,13.0,Prino,,2015-05-27 20:07:00.000000,1,0,,50.6548731,5.7112862,ask,2015-05-27 20:07:00.000000,male,55,B,mixed,car
48807463148452623686,50.6546634,5.7107918,,B,66.0,Prino,,2015-05-27 21:33:00.000000,1,0,,50.8539862,4.6580955,ask,2015-05-27 21:33:00.000000,male,55,RG,male,car
11857067414819014564,50.8539806,4.6581186,,B,42.0,Prino,,2015-05-27 22:57:00.000000,1,0,,50.8811265,4.2558365,ask,2015-05-27 22:57:00.000000,male,55,B,female,car
79363934396392752787,50.8811023,4.2558086,,B,20.0,Prino,,2015-05-27 23:35:00.000000,1,0,,51.03475,3.6396366,ask,2015-05-27 23:35:00.000000,male,55,B,male,car
